city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Qiaoshang,27.9427,105.1648,China,CN,Yunnan,minor,,
Yongding,26.0412,101.6864,China,CN,Yunnan,minor,,
Qianyou,33.6775,109.1233,China,CN,Shaanxi,minor,,
Huquan,39.7954,114.1830,China,CN,Shanxi,minor,,
Dasongshu,26.1368,103.5734,China,CN,Yunnan,minor,,
Lizhi,29.7032,107.3952,China,CN,Chongqing,minor,,
Shuitou,36.9731,111.2091,China,CN,Shanxi,minor,,
Zhongxin,26.6167,101.2715,China,CN,Yunnan,minor,,
Xinfa,28.8307,104.3208,China,CN,Sichuan,minor,,
Xishaqiao,28.3025,103.9848,China,CN,Yunnan,minor,,
Liupai,25.0400,107.1732,China,CN,Guangxi,minor,,
Nayun,22.3320,99.5613,China,CN,Yunnan,minor,,
Yunhe,26.5250,100.1978,China,CN,Yunnan,minor,,
Shuangxi,28.8630,115.3519,China,CN,Jiangxi,minor,,
Meilin,25.8731,115.0108,China,CN,Jiangxi,minor,,
Jinding,26.4390,99.4406,China,CN,Yunnan,minor,,
Jianxincun,25.8389,104.1195,China,CN,Yunnan,minor,,
Dongxing,45.3609,130.7868,China,CN,Heilongjiang,minor,,
Laojiezi,26.8646,103.1371,China,CN,Yunnan,minor,,
Lingquan,36.9995,110.8440,China,CN,Shanxi,minor,,
Shiziba,27.9796,104.1806,China,CN,Yunnan,minor,,
Zhihe,36.7800,110.6396,China,CN,Shanxi,minor,,
Gaolan Chengguanzhen,36.3347,103.9456,China,CN,Gansu,minor,,
Mengmeng,23.4650,99.8021,China,CN,Yunnan,minor,,
Zhonghechang,28.1538,104.0984,China,CN,Yunnan,minor,,
Aitianba,28.1667,104.1667,China,CN,Yunnan,minor,,
Zhongcun,26.1346,102.6811,China,CN,Yunnan,minor,,
Xiangyang,26.7599,103.2539,China,CN,Yunnan,minor,,
Hepingyizu,29.2469,103.0825,China,CN,Sichuan,minor,,
Xilin,24.4988,105.0938,China,CN,Guangxi,minor,,
Baiyin Chagan,41.4533,113.1833,China,CN,Inner Mongolia,minor,,
Tongle,24.8476,106.5764,China,CN,Guangxi,minor,,
Tongyang,29.6705,114.5969,China,CN,Hubei,minor,,
Moshiyi,27.8277,103.7283,China,CN,Yunnan,minor,,
Nahaping,28.4318,103.8578,China,CN,Yunnan,minor,,
Sujiaying,25.6316,102.5847,China,CN,Yunnan,minor,,
Yongchang Chengguanzhen,38.2705,102.0202,China,CN,Gansu,minor,,
Tianshan,43.8874,120.0934,China,CN,Inner Mongolia,minor,,
Beiyingzi,40.7607,119.1179,China,CN,Liaoning,minor,,
Xincun,27.6718,103.8699,China,CN,Yunnan,minor,,
Tieyingzi,41.7786,119.8798,China,CN,Liaoning,minor,,
Zhenlai,45.8495,123.2973,China,CN,Jilin,minor,,
Tekes,43.1903,81.7778,China,CN,Xinjiang,minor,,
Ziyuan,26.0367,110.6406,China,CN,Guangxi,minor,,
Zagunao,31.4462,103.1766,China,CN,Sichuan,minor,,
Dongfeng,42.6403,125.5118,China,CN,Jilin,minor,,
Tuquan,45.4030,121.6046,China,CN,Inner Mongolia,minor,,
Ganzi,31.6274,99.9941,China,CN,Sichuan,minor,,
Jin’an,32.6394,103.5968,China,CN,Sichuan,minor,,
Wanhechang,27.7759,103.5095,China,CN,Yunnan,minor,,
Taipingdian,28.5593,104.2220,China,CN,Yunnan,minor,,
Hanyuan,32.8340,106.2504,China,CN,Shaanxi,minor,,
Lubei,44.6087,120.9556,China,CN,Inner Mongolia,minor,,
Gufu,31.3621,110.7292,China,CN,Hubei,minor,,
Jiuchenggong,34.6787,107.7876,China,CN,Shaanxi,minor,,
Zongyang,30.6989,117.2042,China,CN,Anhui,minor,,
Yuping,22.9769,103.7108,China,CN,Yunnan,minor,,
Fuyu,47.7976,124.4573,China,CN,Heilongjiang,minor,,
Yuanjiazhuang,33.5232,107.9830,China,CN,Shaanxi,minor,,
Dianweijie,25.9075,102.8544,China,CN,Yunnan,minor,,
Haomen,37.3619,101.5871,China,CN,Qinghai,minor,,
Laojiezi,26.1487,102.5592,China,CN,Yunnan,minor,,
Laofangzi,26.6716,103.1883,China,CN,Yunnan,minor,,
Muzeng,26.0524,102.4793,China,CN,Yunnan,minor,,
Yopurga,39.2394,76.7643,China,CN,Xinjiang,minor,,
Nilka,43.7833,82.3983,China,CN,Xinjiang,minor,,
Furong,26.4500,114.7667,China,CN,Jiangxi,minor,,
Huamachi,37.7852,107.4032,China,CN,Ningxia,minor,,
Hanbin,32.8897,108.9044,China,CN,Shaanxi,minor,,
Jiezi,26.7893,102.9919,China,CN,Yunnan,minor,,
Baohe,27.1958,99.3248,China,CN,Yunnan,minor,,
Songbai,31.7568,110.6725,China,CN,Hubei,minor,,
Muping,30.3704,102.8122,China,CN,Sichuan,minor,,
Changping,28.2078,103.8550,China,CN,Yunnan,minor,,
Sanlei,38.6264,103.0883,China,CN,Gansu,minor,,
Tuodian,24.6667,101.6333,China,CN,Yunnan,minor,,
Yinla,29.5773,94.4830,China,CN,Tibet,minor,,
Haliut,41.5561,108.5197,China,CN,Inner Mongolia,minor,,
Mengsuo,22.6020,99.5514,China,CN,Yunnan,minor,,
Panlian,26.8878,102.1084,China,CN,Sichuan,minor,,
Namka,29.6500,90.9833,China,CN,Tibet,minor,,
Xindou,31.3965,100.6785,China,CN,Sichuan,minor,,
Shangpa,26.9195,98.9516,China,CN,Yunnan,minor,,
Weiyuan,23.4683,100.6835,China,CN,Yunnan,minor,,
Huangjingba,28.0136,103.9985,China,CN,Yunnan,minor,,
Xiaotiechang,26.2838,103.6386,China,CN,Yunnan,minor,,
Enle,23.9605,101.0826,China,CN,Yunnan,minor,,
Wenxian Chengguanzhen,32.9471,104.6814,China,CN,Gansu,minor,,
Shangtianba,28.0312,103.8618,China,CN,Yunnan,minor,,
Xinling,31.0253,110.3182,China,CN,Hubei,minor,,
Jiaoxiyakou,26.1283,102.4500,China,CN,Yunnan,minor,,
Fengshan,30.8871,115.4209,China,CN,Hubei,minor,,
Wuxi,26.5844,111.8590,China,CN,Hunan,minor,,
Shuigou,26.9381,103.0396,China,CN,Yunnan,minor,,
Labuleng,35.2012,102.5212,China,CN,Gansu,minor,,
Nansan,23.7957,98.8040,China,CN,Yunnan,minor,,
Qingquan,38.7931,101.0887,China,CN,Gansu,minor,,
Xianghu,25.8000,116.0000,China,CN,Jiangxi,minor,,
Xinyuan,43.4511,83.1478,China,CN,Xinjiang,minor,,
Dongqu,37.9202,112.2002,China,CN,Shanxi,minor,,
Wufeng,30.2000,110.6908,China,CN,Hubei,minor,,
Pengjia Zhaizi,27.6083,103.5271,China,CN,Yunnan,minor,,
Longzhou,22.3997,106.7897,China,CN,Guangxi,minor,,
Sangpi,28.9339,99.7999,China,CN,Sichuan,minor,,
Zuitou,34.0622,107.3127,China,CN,Shaanxi,minor,,
Gaocheng,29.9881,100.2694,China,CN,Sichuan,minor,,
Kouqian,43.6391,126.4578,China,CN,Jilin,minor,,
Daqin Tal,42.8872,120.6747,China,CN,Inner Mongolia,minor,,
Shimen,25.8948,99.4294,China,CN,Yunnan,minor,,
Long’an Chengxiangzhen,23.2071,107.6509,China,CN,Guangxi,minor,,
Jinta,39.9833,98.8667,China,CN,Gansu,minor,,
Napo Chengxiangzhen,23.4794,105.7916,China,CN,Guangxi,minor,,
Nanpiao,41.0982,120.7479,China,CN,Liaoning,minor,,
Rulin,26.3470,110.2663,China,CN,Hunan,minor,,
Tangyuan,46.7264,129.8997,China,CN,Heilongjiang,minor,,
Pujiawan,26.1855,102.2915,China,CN,Yunnan,minor,,
Leli,24.3541,106.2437,China,CN,Guangxi,minor,,
Jinshan,41.0335,110.0520,China,CN,Inner Mongolia,minor,,
Mengla,21.4686,101.5507,China,CN,Yunnan,minor,,
Xianshui,30.9915,101.1270,China,CN,Sichuan,minor,,
Chengguan,39.9072,111.6733,China,CN,Inner Mongolia,minor,,
Jinxiu,24.1372,110.1801,China,CN,Guangxi,minor,,
Quxar,29.1000,87.6500,China,CN,Tibet,minor,,
Liuba,33.6186,106.9189,China,CN,Shaanxi,minor,,
Qabqa,36.2814,100.6131,China,CN,Qinghai,minor,,
Wudan,42.9344,119.0239,China,CN,Inner Mongolia,minor,,
Shuangjiang,26.1547,109.7138,China,CN,Hunan,minor,,
Qiongxi,32.7927,102.5429,China,CN,Sichuan,minor,,
Chatang,29.2422,91.3322,China,CN,Tibet,minor,,
Minquan Chengguanzhen,34.6645,115.1330,China,CN,Henan,minor,,
Menglie,22.5597,101.8679,China,CN,Yunnan,minor,,
Nankengzai,26.2833,117.8833,China,CN,Fujian,minor,,
Rulong,30.9412,100.3109,China,CN,Sichuan,minor,,
Kulun,42.7306,121.7756,China,CN,Inner Mongolia,minor,,
Nagqu,31.4030,92.0030,China,CN,Tibet,minor,,
Daban,43.5333,118.6667,China,CN,Inner Mongolia,minor,,
Qingkou,34.8483,119.1084,China,CN,Jiangsu,minor,,
Saziba,25.8673,102.6185,China,CN,Yunnan,minor,,
Tarrong,29.4167,90.2500,China,CN,Tibet,minor,,
Jiantang,27.8224,99.7693,China,CN,Yunnan,minor,,
Sanjiaocheng,36.8908,100.9997,China,CN,Qinghai,minor,,
Qapqal,43.8019,81.0872,China,CN,Xinjiang,minor,,
Kaji,26.0285,102.7888,China,CN,Yunnan,minor,,
Qiaozhuang,32.5903,105.2334,China,CN,Sichuan,minor,,
Hoxut,42.2586,86.8578,China,CN,Xinjiang,minor,,
Hexi,37.3672,97.3633,China,CN,Qinghai,minor,,
Songmai,28.7147,99.2863,China,CN,Sichuan,minor,,
Tongzilin,26.7004,101.8513,China,CN,Sichuan,minor,,
Babao,38.1806,100.2403,China,CN,Qinghai,minor,,
Tongyu,44.8216,123.0747,China,CN,Jilin,minor,,
Meilisi,47.3150,123.7544,China,CN,Heilongjiang,minor,,
Luanping,40.9167,117.2833,China,CN,Hebei,minor,,
Jinzhu,29.0419,100.2948,China,CN,Sichuan,minor,,
Shangtang,28.1554,120.6882,China,CN,Zhejiang,minor,,
Gabasumdo,35.2589,100.5499,China,CN,Qinghai,minor,,
Meixing,30.9991,102.3602,China,CN,Sichuan,minor,,
Norbukyungzê,29.1667,89.2500,China,CN,Tibet,minor,,
Bainang,29.1090,89.2589,China,CN,Tibet,minor,,
Dianga,34.0636,103.2136,China,CN,Gansu,minor,,
Duchang,29.2660,116.1863,China,CN,Jiangxi,minor,,
Pagnag,32.2699,91.6810,China,CN,Tibet,minor,,
Namling,29.6853,89.0956,China,CN,Tibet,minor,,
Xiaqiaotou,27.1853,100.0434,China,CN,Yunnan,minor,,
Hejing,42.3164,86.3828,China,CN,Xinjiang,minor,,
Xing’an,50.2477,127.4932,China,CN,Heilongjiang,minor,,
Luhua,32.0671,102.9879,China,CN,Sichuan,minor,,
Batang,30.0066,99.1072,China,CN,Sichuan,minor,,
Fuliang,29.3764,117.2467,China,CN,Jiangxi,minor,,
Uliastai,45.5500,116.8333,China,CN,Inner Mongolia,minor,,
Chenggan,26.1454,102.8030,China,CN,Yunnan,minor,,
Caohe,30.2297,115.4335,China,CN,Hubei,minor,,
Luxu,23.2212,108.8030,China,CN,Guangxi,minor,,
Niya,37.0655,82.6893,China,CN,Xinjiang,minor,,
Duolun,42.1871,116.4891,China,CN,Inner Mongolia,minor,,
Maizhokunggar,29.8333,91.7333,China,CN,Tibet,minor,,
Zaindainxoi,31.8500,93.6667,China,CN,Tibet,minor,,
Qira,37.0285,80.8029,China,CN,Xinjiang,minor,,
Guma,37.6168,78.2809,China,CN,Xinjiang,minor,,
Jianshe,31.2159,98.8287,China,CN,Sichuan,minor,,
Xiasi,32.2900,105.5133,China,CN,Sichuan,minor,,
Xangda,32.2055,96.4781,China,CN,Qinghai,minor,,
Gengqing,31.8165,98.5958,China,CN,Sichuan,minor,,
Jimai,33.7515,99.6482,China,CN,Qinghai,minor,,
Mashan,45.2051,130.5261,China,CN,Heilongjiang,minor,,
Cikai,27.7634,98.7110,China,CN,Yunnan,minor,,
Kaiwen,27.1561,99.8348,China,CN,Yunnan,minor,,
Konggar,29.2939,90.9871,China,CN,Tibet,minor,,
Ramai,29.2447,90.8477,China,CN,Tibet,minor,,
Chinggil,46.6672,90.3786,China,CN,Xinjiang,minor,,
Hekou,37.8846,118.5266,China,CN,Shandong,minor,,
Yumen,40.2833,97.2000,China,CN,Gansu,minor,,
Zequ,35.0366,101.4662,China,CN,Qinghai,minor,,
Hekou,30.0323,101.0054,China,CN,Sichuan,minor,,
Toksun,42.7936,88.6416,China,CN,Xinjiang,minor,,
Geluwan,27.3737,99.6561,China,CN,Yunnan,minor,,
Jiangzhou,22.4116,107.3421,China,CN,Guangxi,minor,,
Puting,29.3313,115.7575,China,CN,Jiangxi,minor,,
Yêndum,30.6572,97.5731,China,CN,Tibet,minor,,
Qüxü,29.3564,90.7323,China,CN,Tibet,minor,,
Xia’er,29.0059,101.5144,China,CN,Sichuan,minor,,
Rangke,32.2678,100.9791,China,CN,Sichuan,minor,,
Gyitang,28.4333,92.4500,China,CN,Tibet,minor,,
Lhünzê,28.4122,92.4617,China,CN,Tibet,minor,,
Shuibian,27.6080,115.3264,China,CN,Jiangxi,minor,,
Xiayang,26.4889,113.7680,China,CN,Hunan,minor,,
Biru,31.4832,93.6774,China,CN,Tibet,minor,,
Samdo,31.2143,96.5994,China,CN,Tibet,minor,,
Ming’antu,42.3028,114.9933,China,CN,Inner Mongolia,minor,,
Dangquka,30.4859,91.1026,China,CN,Tibet,minor,,
Damxung,30.5333,91.1000,China,CN,Tibet,minor,,
Biancheng,40.6785,122.3623,China,CN,Liaoning,minor,,
Qamqênxoi,29.2667,89.9000,China,CN,Tibet,minor,,
Xinyuan,37.3000,99.0000,China,CN,Qinghai,minor,,
Dêqên,29.6667,91.3500,China,CN,Tibet,minor,,
Ningshan Chengguanzhen,33.3315,108.3069,China,CN,Shaanxi,minor,,
Nyinma,34.0007,102.0713,China,CN,Gansu,minor,,
Qianguo,45.1171,124.8568,China,CN,Jilin,minor,,
Xêgar,28.6333,87.0833,China,CN,Tibet,minor,,
Zito,30.7389,95.8361,China,CN,Tibet,minor,,
Bayan Huxu,45.1500,121.4000,China,CN,Inner Mongolia,minor,,
Baima,30.0575,96.9185,China,CN,Tibet,minor,,
Bailingmiao,41.6919,110.4356,China,CN,Inner Mongolia,minor,,
Seke,32.2704,100.3317,China,CN,Sichuan,minor,,
Ziketan,35.5862,99.9879,China,CN,Qinghai,minor,,
Chumba,29.0833,92.6000,China,CN,Tibet,minor,,
Moluo,30.8039,98.1004,China,CN,Tibet,minor,,
Molo,30.8600,98.2730,China,CN,Tibet,minor,,
Khuma,51.7167,126.6333,China,CN,Heilongjiang,minor,,
Xireg,36.9187,98.4446,China,CN,Qinghai,minor,,
Sêraitang,32.9352,100.7376,China,CN,Qinghai,minor,,
Meishan,31.7291,115.9124,China,CN,Anhui,minor,,
Fengxiang,47.5755,130.8231,China,CN,Heilongjiang,minor,,
Gartog,29.6845,98.5947,China,CN,Tibet,minor,,
Hongshui,38.4246,100.7926,China,CN,Gansu,minor,,
Wangda,29.6744,97.8374,China,CN,Tibet,minor,,
Xinli,39.8442,108.7347,China,CN,Inner Mongolia,minor,,
Racaka,31.4000,96.5167,China,CN,Tibet,minor,,
Dazhasi,33.5780,102.9641,China,CN,Sichuan,minor,,
Qonggyaixoi,29.0277,91.6827,China,CN,Tibet,minor,,
Kalpin,40.5275,79.0658,China,CN,Xinjiang,minor,,
Fendou,47.4095,129.4282,China,CN,Heilongjiang,minor,,
Youganning,34.7356,101.6114,China,CN,Qinghai,minor,,
Domartang,30.9390,94.6891,China,CN,Tibet,minor,,
Coka,30.9054,94.6695,China,CN,Tibet,minor,,
Qusum,29.0657,92.1930,China,CN,Tibet,minor,,
Nongchangbalian,36.3656,109.6224,China,CN,Shaanxi,minor,,
Zhaosu,43.1228,81.0758,China,CN,Xinjiang,minor,,
Zhuxi Chengguanzhen,32.3257,109.7234,China,CN,Hubei,minor,,
Sahuteng,32.8942,95.2809,China,CN,Qinghai,minor,,
Gyaijêpozhanggê,33.8548,95.6154,China,CN,Qinghai,minor,,
Dabancheng,43.3583,88.3200,China,CN,Xinjiang,minor,,
Xin Bulag,42.2375,113.8364,China,CN,Inner Mongolia,minor,,
Akqi,40.9415,78.4438,China,CN,Xinjiang,minor,,
Burqin,47.7059,86.8613,China,CN,Xinjiang,minor,,
Zhamog,29.8665,95.7590,China,CN,Tibet,minor,,
Saihan Tal,42.7358,112.6514,China,CN,Inner Mongolia,minor,,
Dêngqên,31.4115,95.5842,China,CN,Tibet,minor,,
Nangxian,29.0470,93.0879,China,CN,Tibet,minor,,
Kangmar,28.5595,89.6801,China,CN,Tibet,minor,,
Urho,46.1165,85.6777,China,CN,Xinjiang,minor,,
Chuqung,33.3667,97.1333,China,CN,Qinghai,minor,,
Bengshutang,28.0366,99.5084,China,CN,Yunnan,minor,,
Gêding,29.3667,88.2500,China,CN,Tibet,minor,,
Yuegai,34.1291,95.8001,China,CN,Qinghai,minor,,
Jomda,31.4962,98.2117,China,CN,Tibet,minor,,
Nixia,32.9750,98.0959,China,CN,Sichuan,minor,,
Bieligutai,44.0303,114.9804,China,CN,Inner Mongolia,minor,,
Tungdor,29.2000,94.0833,China,CN,Tibet,minor,,
Nanggarzê,28.9714,90.3970,China,CN,Tibet,minor,,
Juegang,32.3174,121.1855,China,CN,Jiangsu,minor,,
Shengping,28.4856,98.9114,China,CN,Yunnan,minor,,
Xiasima,27.4940,88.9530,China,CN,Tibet,minor,,
Rongmei,29.8933,110.0261,China,CN,Hubei,minor,,
Chaoyang,48.8864,130.4032,China,CN,Heilongjiang,minor,,
Shiquanhe,32.5012,80.0976,China,CN,Tibet,minor,,
Dartang,31.9333,94.0000,China,CN,Tibet,minor,,
Laxi,31.9212,94.0476,China,CN,Tibet,minor,,
Ulan,39.0937,107.9802,China,CN,Inner Mongolia,minor,,
Dawu,34.4662,100.2299,China,CN,Qinghai,minor,,
Mainling,29.2177,94.2133,China,CN,Tibet,minor,,
Shuguang,47.7241,128.6740,China,CN,Heilongjiang,minor,,
Sa’gya,28.9167,88.0500,China,CN,Tibet,minor,,
Nierong,32.1131,92.2957,China,CN,Hebei,minor,,
Wucheng,31.2837,117.9019,China,CN,Anhui,minor,,
Baishan,23.7135,108.1709,China,CN,Guangxi,minor,,
Mêdog,29.3133,95.3074,China,CN,Tibet,minor,,
Yanshou,45.4532,128.3268,China,CN,Heilongjiang,minor,,
Xarlung,29.9000,93.3000,China,CN,Tibet,minor,,
Gyamotang,31.5333,95.4333,China,CN,Tibet,minor,,
Ri’ngoin,29.6050,89.0050,China,CN,Tibet,minor,,
Huzhong,51.9500,123.6667,China,CN,Heilongjiang,minor,,
Damxoi,28.4667,91.5500,China,CN,Tibet,minor,,
Lhünzhub,30.2010,91.3010,China,CN,Tibet,minor,,
Xayar,41.2300,82.8058,China,CN,Xinjiang,minor,,
Gyangkar,28.4000,87.8000,China,CN,Tibet,minor,,
Mangqu,35.5857,100.7524,China,CN,Qinghai,minor,,
Shiguai,40.7058,110.2856,China,CN,Inner Mongolia,minor,,
Huichang,25.6007,115.7780,China,CN,Jiangxi,minor,,
Gangba,28.2166,88.4743,China,CN,Tibet,minor,,
Ngamring,29.2333,87.1667,China,CN,Tibet,minor,,
Kambaxoi,28.3000,88.5333,China,CN,Tibet,minor,,
Zhongcun,27.7981,100.2054,China,CN,Yunnan,minor,,
Qian’an,44.9932,124.0581,China,CN,Jilin,minor,,
Ruoqiang,39.0200,88.1647,China,CN,Xinjiang,minor,,
Lazanzhong,28.2212,99.7322,China,CN,Yunnan,minor,,
Lixin Chengguanzhen,33.1433,116.2272,China,CN,Anhui,minor,,
Hongliuwan,39.6319,94.3369,China,CN,Gansu,minor,,
Wenquan,34.9353,113.0733,China,CN,Henan,minor,,
Xinlin,51.7000,124.3333,China,CN,Heilongjiang,minor,,
Congdü,28.1500,85.9667,China,CN,Tibet,minor,,
Baiyu,28.5766,99.6720,China,CN,Yunnan,minor,,
Hongshan,47.9758,129.0220,China,CN,Heilongjiang,minor,,
Mandalt,43.8403,113.7156,China,CN,Inner Mongolia,minor,,
Dalain Hob,41.9653,101.0639,China,CN,Inner Mongolia,minor,,
Chugqênsumdo,33.4333,101.4333,China,CN,Qinghai,minor,,
Pagqên,33.9686,99.9010,China,CN,Qinghai,minor,,
Zhowagoin,28.6591,97.4506,China,CN,Tibet,minor,,
Gyigang,28.6667,97.5167,China,CN,Tibet,minor,,
Burang,30.3013,81.1746,China,CN,Tibet,minor,,
Qajortêbu,30.9333,88.6333,China,CN,Tibet,minor,,
Ehen Hudag,39.2000,101.6667,China,CN,Inner Mongolia,minor,,
Youhao,47.8531,128.8357,China,CN,Heilongjiang,minor,,
Zhadün,29.6500,84.1667,China,CN,Tibet,minor,,
Shaliuhe,37.3260,100.1344,China,CN,Qinghai,minor,,
Bala Ga’er Gaole,44.5915,117.6237,China,CN,Inner Mongolia,minor,,
Zhize,21.7554,111.6143,China,CN,Guangdong,minor,,
Zongga,29.0000,85.2500,China,CN,Tibet,minor,,
Pubu,31.3962,90.0096,China,CN,Tibet,minor,,
Sangri,29.3000,92.0833,China,CN,Tibet,minor,,
Dangchengwan,39.5001,95.0408,China,CN,Gansu,minor,,
Shangdu,42.2500,116.0080,China,CN,Inner Mongolia,minor,,
Qagan Us,36.3972,98.0122,China,CN,Qinghai,minor,,
Machali,34.9333,98.2333,China,CN,Qinghai,minor,,
Luring,32.2667,84.2000,China,CN,Tibet,minor,,
Gangsha,30.9770,81.2875,China,CN,Tibet,minor,,
Toding,31.4806,79.7980,China,CN,Tibet,minor,,
Binzhou,45.7528,127.4799,China,CN,Heilongjiang,minor,,
Maindong,31.3333,85.4167,China,CN,Tibet,minor,,
Geji,32.3954,81.1397,China,CN,Tibet,minor,,
Lumaka,33.0862,80.3678,China,CN,Tibet,minor,,
Lhozhag,28.3900,90.8598,China,CN,Tibet,minor,,
Zhabu,33.1189,83.3038,China,CN,Tibet,minor,,
Sêrkang,32.2167,92.1167,China,CN,Tibet,minor,,
Zangkaxa,33.7129,80.3768,China,CN,Tibet,minor,,
Xagmakajor,31.4944,82.3324,China,CN,Tibet,minor,,
Qumodê,32.2008,79.1845,China,CN,Tibet,minor,,
Rutog,33.3842,79.7298,China,CN,Tibet,minor,,
Langjiu,32.3595,80.4268,China,CN,Tibet,minor,,
Shahe,39.1416,100.1784,China,CN,Gansu,minor,,
Jisegumen,34.0642,80.7712,China,CN,Tibet,minor,,
Toli,45.9386,83.6006,China,CN,Xinjiang,minor,,
Xoixar,27.9030,91.9030,China,CN,Tibet,minor,,
Xilinji,52.9906,123.2352,China,CN,Heilongjiang,minor,,
